Train Episode: 1	Loss: 2363251.750000	Accuracy: 0.270	 Current training data per class: 20
Train Episode: 2	Loss: 125080.367188	Accuracy: 0.190	 Current training data per class: 20
Train Episode: 3	Loss: 50919223296.000000	Accuracy: 0.180	 Current training data per class: 20
Train Episode: 4	Loss: 681686794646981705728.000000	Accuracy: 0.190	 Current training data per class: 20
Train Episode: 5	Loss: 52432140.000000	Accuracy: 0.220	 Current training data per class: 20
Train Episode: 6	Loss: 150940592.000000	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 7	Loss: 1.990223	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 8	Loss: 125569.859375	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 9	Loss: 149.463776	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 10	Loss: 2287931.500000	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 11	Loss: 51865.066406	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 12	Loss: 1437.778809	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 13	Loss: 225.560547	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 14	Loss: 666.370728	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 15	Loss: 37732663427072.000000	Accuracy: 0.150	 Current training data per class: 20
Train Episode: 16	Loss: 22.430208	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 17	Loss: 2966445327646720.000000	Accuracy: 0.180	 Current training data per class: 20
Train Episode: 18	Loss: 675204759552.000000	Accuracy: 0.220	 Current training data per class: 20
Train Episode: 19	Loss: 1549.349487	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 20	Loss: 20137.115234	Accuracy: 0.400	 Current training data per class: 20
